country,name,address,sector,lat,lng
JP,"Yamagata Mitsubishi Pencil Precision Co.,ltd.","4026-1, kamikomatsu, kawanishi-machi, 999-0121, Yamagata",Apparel,38.0070001,140.028206
JP,YUI KOUBOU CO. LTD,"497-6 Yamanokami Machi, Ota-Shi, 379-2302 , Gunma",Apparel,36.349598,139.3132577
PK,Anwar Khawaja Composite,"Anwar Khawaja Yard, Sadra Badra, Daska road, Sialkot, 51310, Punjab",Apparel,32.4682334,74.51459410000001
KR,Saramsarang,"306 , GUNYOUNG B/D, 1188-1, JUKJEON-DONG, SUJI-GU,, YONGIN-CITY, 3393, Gyeonggi-do",Apparel,37.3319196,127.1264332
MY,Gallant Industries (M) Sdn Bhd,"LOT 73351 JALAN PENGKALAN, LAHAT, 31/500 Lahat, LAHAT IPOH, 31500, Perak",Apparel,4.5003835,101.0122896
MX,Tecnosol S.A. de C.V.,"Alce Blanco 49, Fraccionamiento Industrial Alce Blanco, Naucalpan, 53370, Mexico",Apparel,19.4786688,-99.22578039999999
NL,Eurobottle BV,"Pioniersweg 32, Dronten, 8251 KN, Flevoland",Apparel,52.5406393,5.7208472
PK,Forward Sports (PVT) Ltd,"P.B. Box 1704, Adda Sahowala, Wazirabad Road, Sialkot, 51310, Punjab",Apparel,32.4778044,74.41376389999999
PK,Mansha & Brothers PVT.Ltd.,"Wazirabad Road, Ugoki, Sialkot, 51310, Punjab",Apparel,32.4784473,74.41684889999999
PK,Starpak Martial Arts (Pvt) Ltd,"6-Km,, Wazirabad Road near Noul,, Sialkot, 51310, Punjab",Apparel,32.4846829,74.4625045
PK,XPRO Sportswear PVT. LLC.,"Near Catholic Church, AADHA, Daska Road, Sialkot, 51310, Punjab",Apparel,32.4362412,74.4810947
PL,ColepCCL Polska,"Ul. Przemyslowa 10, Kleszczów, 97-410, Lodz",Apparel,51.213821,19.296488
PT,"4teams - Advertising & Merchandising, Lda.","Rua da Industria, 89, PO Box 160, Vizela, 4815-901, Minho",Apparel,41.3715793,-8.2967082
RO,S.C. PROGRESS S.A.,"STREET:FANTANII,27A,, Brasov,, 500482, ",Apparel,45.7055166,25.5749752
ES,"GRAFOPACK, S.A.","Ctra. N-II, Km. 557, Odena, 8711, ",Apparel,41.6584556,1.1736213
ES,MANIPULADOS MICSOS S.L.,"Avinguda de Sant Julià, 125 - 127, Granollers, 8403, Catalunya",Apparel,41.5893628,2.2745466
ES,Prohima Internacional S.A.,"Crta. N-II, Km. 644 - Torre d'Ara, Mataró, 8302, Catalunya",Apparel,41.5233663,2.4281286
VN,Shilla Bags International,"CHANH HAMLET,, DUC LAP HA COMMUNE, DUC HOA DISTRICT, Duc Hoa Town, 81000, Long An",Apparel,10.9066982,106.4464766
LK,Ceylon Knit Trend (Pvt) Limited,"Divurumpitiya, Getahetta, Eheliyagoda, 70620, Sabaragamuwa",Apparel,6.9179718,80.2223717
SY,Majed & Mohamed Alzayed Company,"Shahnaya, Daraa International Higway, PO Box 197, Damascus, 197, Dimashq",Apparel,33.5138073,36.2765279
TW,Chengyi Optical Co Ltd,"No.42, Industrial 2nd Road, An Nan District, Tainan, 709, ",Apparel,23.0585336,120.1358346
TW,Dyaco International Inc.,"No 1 Gong 1st Rd, Gyuan Sing Industrial Park, Hemei Town, Changhua County, 508, Taiwan",Apparel,24.1122859,120.4983956
TW,HO CHENG SPORTS MFG. CO. LTD.,"NO. 22, LANE 23, ZHONGYANG ROAD,, YONGKANG, TAINAN CITY, Tainan, 71045, Taiwan",Apparel,23.0224193,120.215051
TW,Lien Yei Garment Factory,"No. 413 Section 2, Ching Yun Road, Tou Chen Town, I-lan Hsing, YILAN COUNTY, 261, Taiwan",Apparel,24.8576121,121.8234687
TW,"Racer Sporting Goods Co., Ltd.","17 Kung 6 Rd,, Linkou 2nd Ind. Park, New Taipei City, 24450, Taiwan",Apparel,25.0790108,121.3881378
TW,REN-E Sports Goods Co Ltd,"No 168, 14 Alley, Nan Yang 6 Rd, Sha Lu, Taichung Hsien, 433, ",Apparel,24.2377939,120.5854674
TW,Twou Tson Enterprise Co. Ltd.,"No. 50, Lane 33, Sec 5, Chung Ho St. , Shin Sheh District, Taichung City, 42643, Taiwan",Apparel,24.1477358,120.6736482
TH,"Milott Laboratories Co., Ltd.","84/55 Moo 11 Soi Tanasit, Teparak Road, Bangpla, Bangplee, Bangplee, 10540, Samut Prakan",Apparel,13.5818289,100.759401
US,"Hydro Graphics, Inc.","705 S. Springbrook Rd. Suite A100, Newberg, 97132, Oregon",Apparel,45.2943587,-122.9486301
TH,Nan Yang Garment Co Ltd,"27 Phetkasem 71 Road, Nongkangploo, Nongkham, Bangkok, 10160, Bangkok",Apparel,13.7054826,100.369294
TH,"New Asia Sports Goods Co., Ltd","55 Suwintawong Rd., Kratumrai, Nongchok, Bangkok, 10530, Thailand., Bangkok, 10530, Bangkok",Apparel,13.8063128,100.84551
TH,"UNIVERSAL SPORTING GOODS (THAI) CO., LTD.","91/1 MOO1 SOI WATTHIEN-DAD, PETCHKASEM RD., BAN-MAI, SAMPHARN, Nakhonpathom, 73110, Nakhon Pathom",Apparel,13.7466629,100.2058515
GB,Echelon Sport Ltd,"Unit D, Zenith Park, Whaley Road, Barnsley, South Yorkshire, Barnsley, S75 1HT , England",Apparel,53.5678403,-1.514044
US,Coty US LLC,"1400 Broadway Road, Sanford, 27332, North Carolina",Apparel,35.4569145,-79.11074889999999
US,Penn Prints Inc,"7110 Center Drive, Spartanburg, 29303, South Carolina",Apparel,34.9863344,-81.974703
VN,Chuan Mei Glove (Vietnam) Co. Ltd.,"Tan Thuan Export Processing Zone, NO. 12 Street, District 7, Ho Chi Minh City, 70999, ",Apparel,10.7513608,106.7405605
VN,"Fashion Garments 2 Co., Ltd - Tan Phu Branch","Road 3, Tan Phu Industrial Zone, Tan Phu District , Bien Hoa, 71000, Dong Nai",Apparel,11.2677446,107.4292386
VN,"Fashion Garments Mekong Co., Ltd","814B, Highway 30, Hamlet 3, An Hoa Commune, Tam Nong District,, 870000, Dong Thap",Apparel,10.7407345,105.3651631
VN,Ivory Trieu Son Thanh Hoa Co.Ltd,"Hamlet 4 - Tho Vuc commune - Trieu Son district - Thanh Hoa province, Trieu Son, 440000, Thanh Hoa",Apparel,19.8056149,105.7776306
VN,"JC Int’l Vina Co., Ltd","Hoa Lan Quarter, Thuan Giao Ward, Thuan An Town, Binh Duong Province, Binh Duong, 72000, Binh Duong",Apparel,10.9490232,106.7135934
VN,Lawnyard Vietnam Co. Ltd.,"F4-F6 RD4, Industry Zone Le Minh Xuan, Binh Chanh District, Ho Chi Minh, Not Applicable, ",Apparel,10.7661714,106.5230542
VN,Sonha Company Ltd,"Group 2, Dong Khoi Street, Tan Hiep Ward, Bien Hoa City, N/A, Dong Nai",Apparel,10.9646108,106.8628225
VN,TNG Investment & Trading JSC - Dai Tu Branch,"Thang Loi Ward, Tien Hoi Commune, Dai Tu District, 250000, 1, 250000, Thai Nguyen",Apparel,21.6469074,105.6207263
VN,"United Swimwear Apparel Co.,Ltd","Lot C1, Suoi Dau Industrial Zone , Cam Lam District , Cam Lam District , 57000, Khanh Hoa",Apparel,12.1523774,109.0682689
ZA,Indigo Brands (Pty) Ltd.,"16-20 Evans Avenue, Epping 1, Cape Town, 7460, Western Cape",Apparel,-33.9358845,18.5394753
CN,"IDT Electronics(Shenzhen) Co., Ltd","2nd floor, Block 31, XiXiang Chentian Industrial Estate, XiXiang Town, BaoAn County, Shenzhen, 518102, Guangdong",Apparel,22.592625,113.872089
CN,Jiangsu Qian Li Ma Stockings Co. Ltd.,"Dong Lai Development Area, Yang She Town, Zhang Jia Gang, 215600, Jiangsu",Apparel,31.86264,120.51556
CN,Jilin Province Northeast Socks Industry Park Hosiery Knitting Co. Ltd ,"Building F6, Northeast Socks Textile Industry Park, Economic Development Zone, Liaoyuan, 136200, Jilin",Apparel,42.917641,125.040472
CN,K-pack Company Ltd,"3rd Building No.3 , Industrial Zone, Tiantou, Hengli Town, Dongguan, 523478, Guangdong",Apparel,23.01897,113.96649
CN,"KunShan XinHanTang Textile Products Co., Ltd.","Building 3 and 4, No. 198, HuaXia Road,, LuJia Town,, Kunshan, 215337, Jiangsu",Apparel,31.33496,121.03478
CN,"Lianyungang Uidea  Industry Co.,Ltd","A8 building, small-sized  enterprise park, West area, Economic development  district, Donghai, Lianyungang, 222300, Jiangsu",Apparel,34.5210899,118.74317
CN,"Morito (Shenzhen) Co., Ltd.","A District, Yuhong Industry Zone, Heyi Village, Shajing Town, Bao An District, Shenzhen, 518104, Guangdong",Apparel,22.73911,113.80547
CN,Nan Jing Gather Europe Headwear Manufacture Co. Ltd.,"ROOM 402, NO.16 FENGHUI AVENUE, YUHUA ECONOMIC DEVELOPMENT ZONE, Nanjing, 210039, Jiangsu",Apparel,31.926778,118.637954
AT,Erdal GesmbH & Co KG,"Neualmerstr.13, Hallein, 5400, Salzburg",Apparel,47.6862511,13.092473
BR,Savoy Indústria de Cosméticos S.A.,"Rua Contorno Oeste, SN, Quadra 01 / Lote 01/16 / Módulo 01, Polo Coureiro, Senador Canedo, 75250-000, Goias",Apparel,-16.7277651,-49.1444601
KH,Hulu Garment Co ltd,"Phum Chak Chrouk, Sangkat Samrong Kram,, Khan Dangkor, Phnom Penh,, Kingdon Of Cambodia, Phnom Penh, 12400, ",Apparel,11.5513349,104.8144547
CN,"Automax Anhui Co., Ltd.","No. 2 Building, 123 Intelligent Knitting Park, Intersection of East Road & Yinglin Road, Yingshang Economic Development Zone, Fuyang, 236200, Anhui",Apparel,32.64582,116.31742
CN,BAOJI HAWK IND. & TRADE CO. LTD,"No. 17 Chencang Middle Road, Chencang District,Baoji City,   , Baoji , 721300, Shanxi",Apparel,34.35497,107.37158
CN,Quanzhou Mutuzhe Garments Co Ltd,"No.75th. Zhitai Road, Economic Development Zone, Quanzhou, Fujian",Apparel,24.86706,118.56439
CN,Bonny Composite-Tech(Tongxiang)LTD.,"No. 199,East Fengxiang Road, Tongxiang, 314500, Zhejiang",Apparel,30.59842,120.57052
CN,ChangZhou QingQing Knitting Factory,"1/F, Block D,, No. 1315, JinSha Avenue,, JinTan District,, ChangZhou, 213234, Jiangsu",Apparel,31.686184,119.535508
CN,Dalian Ichihiro Towel Co Ltd,"Dongbei 3rd Street, No.11, Dalian Economic & Technical Development Zone, Dalian, 116600, Liaoning",Apparel,38.9139899,121.6147
CN,"DEJET INDUSTRY CO., LTD.","No 518, Zhengtong Rd, Kandun Industry Zone, Cixi,, Cixi, Ningbo City, Zhejiang, 315303, Zhejiang",Apparel,30.2138451,121.261218
CN,"Rongcheng City Yu Chang Sports Co., Ltd.","Rongcheng City West Town Industrial Park, Weihai Rongcheng, 264300, Shandong",Apparel,37.1655999,122.487
CN,"Dongguan Oak Sports Goods Co., Ltd. ","No. 1 Keyuan 4th Road Tangxia Town, Dongguan  City, 523718, Guangdong",Apparel,22.806965,114.072575
CN,DONGGUAN SHUOKE PLASTIC&METAL PRODUCTION  CO ,"3th INDUSTRIAL JINSHAN VILLAGE  CHASHAN TOWN, Dongguan, 523399, Guangdong",Apparel,23.05793,113.89935
CN,DONGKOU CHANGGUANLONG SPORTING GOODS CO.,"Dongkou Economic Development Zone, Dongkou County, Hunan Province, Shaoyang, 422300, Hunan",Apparel,27.07003,110.5896
CN,"HangZhou  Jasan Socks Co.,Ltd","No. 111 JinYi Road,, XiaoShan Economic Developing Zone, Hangzhou, 311215, Zhejiang",Apparel,30.191245,120.269796
CN,"Xiangshui Maoda Textile Technology Co., Ltd","No.8 , Yin hai Rd, Economic Development Zone, Yancheng City  , Jiangsu",Apparel,33.33813,120.18474
CN,GuanDi Leather Goods,"No. 3, Huaiya RoadHuaide Management District, Humen Town, Dongguan, Humen Town, Dongguan, 523926, Guangdong",Apparel,22.8147,113.6728
CN,GUANGDONG RONGCHENG SPORTS MANUFACTURE COMPANY LIMITED DONGGUAN CHANGPING FIRST BRANCH,"No. 5 Su-Keng Industrial 2nd Road, Su-Keng Village, Chang Ping Town, Dongguan, 523577, Guangdong",Apparel,22.9646716,113.9586625
CN,GuangZhou GuanSheng Footwear Co Ltd,"No. 12, Industrial Avenue, Huadu District, Guangzhou City, 510800, Guangdong",Apparel,23.3796999,113.21
CN,Haining United Socks Co. Ltd,"No. 360 Haifeng Road, Haichang Street, Haining, 314400, Zhejiang",Apparel,30.40841,120.62752
CN,Hangzhou Crystal Sports Equipment Co. Ltd.,"ChengDong Village, HengCun Town, TongLu Country, Hangzhou, 311502, Zhejiang",Apparel,29.84265,119.61424
CN,Hangzhou Xuanbo Fitness Equipment Co Ltd,"No 8,RD 05,Dongzhou Industry Zone, Fuyang District, Hangzhou, 311401, Zhejiang",Apparel,30.078,120.06754
CN,HuaEr Technology Group Co. Ltd.,"48 Shijing Road, HaiNing Economic Development Zone,, Haining, 0, Zhejiang",Apparel,30.538162,120.663302
CN,"Hunan Sky Knitting Co., Ltd.","Yi Yang Industrial Corridor, Changning , 421500, Hunan",Apparel,26.415938,112.373632
CN,"Hwa Mao Optical (Xiamen) Co., Ltd (Tong An Branch)","No. 99, Si Kou Zhen Road,, Xin Min Town,, Tong An District, Xiamen, 361100, Fujian",Apparel,24.71249,118.13534
CN,"NANTONG RENAISSANCE ACCESSORIES CO.,LTD.","NO. 98 XINGYUAN NAN ROAD, XIAYUAN TOWN, RUGAO, 226543, Jiangsu",Apparel,32.2237399,120.63891
CN,Ningbo Jiana Dress Co. Ltd.,"Building D, Inside JiaLe Industrial Park,, No. 189, TongDe Road, GuLin Town,, YinZhou District,, Ningbo, 315176, Zhejiang",Apparel,29.85282,121.51163
CN,OMA Metal Industrial Co.Ltd,"Xihai Erzhi Industrial Area, Beijiao Town, Shunde Foshan, 528311, Guangdong",Apparel,22.91329,113.2539
CN,"PUTIAN XIANGGUAN FOOTWARE CO., LTD","Hualin Industry Area, Chengxiang District, Putian, 351139, ",Apparel,25.3816599,118.89337
CN,"Qingdao Huasheng Socks Co., Ltd","Jifa Industrial Park, Jimo, Qingdao, 266200, Shandong",Apparel,36.3710999,120.44896
CN,"QINGDAO YAHONGSHUN GARMENT CO.,LTD","NO.19 TONGXIN ROAD,JIAOZHOU,QINGDAO,SHANDONG, Qingdao City, 266300, Shandong",Apparel,36.26041,119.97442
CN,"Shanghai Jiaheng Daily Chemical Co., Ltd.","1069 Taogan Road, Sheshan Town, Songjiang District, Shanghai, 201602, Shanghai Shi",Apparel,31.12195,121.18737
CN,"Shanghai Qingpu ACE Luggage & Bags Co.,Ltd","No.4508 Beiqing Rd, Huaxin Town, QingPu District, Shanghai, 201705, Shanghai",Apparel,31.23998,121.48189
CN,Shaoxing Sunku Sports Goods Co.Ltd,"Paozhong Road, PaoJiang Industry Zone, Shaoxing, 312000, Zhejiang",Apparel,30.078418,120.617471
CN,"Shenzhen Cobra Sports Co., Ltd. ","No. 18 Xihutang Street, Pingdong Community, Pingdi Sub-District, Longgang District, Shenzhen, 518117, Guangdong",Apparel,22.766801,114.314034
CN,"Shenzhen Square Bottle Co., Ltd.","No.2&5, C3 Bldg, C District, Lianhe Industrial, Nanye Community, Longgang District, Shenzhen City, 518116, Guangdong",Apparel,22.701599,114.274149
CN,"SKY PRECISION WATCH (SHENZHEN) CO., LTD.","NO 231 QINGLING ROAD, HUANGGE KENG, LONGCHENG SUBDISTRICT, LONGGANG  DISTRICT, Shenzhen, 518172, Guangdong",Apparel,22.71942,114.22642
CN,Smartballs Ag.,"Lushan City Industrial Park, Jiujiang City,, Jiangxi Province, China, Jiujiang City, 332800, Jiangxi",Apparel,29.4836799,116.0455299
CN,Taka Sporting Goods Inc.,"No 8 3rd Industrial Zone, Xiancun, Gongming Town, Guangming District, Shenzhen, 518106, Guangdong",Apparel,22.8076699,113.88845
CN,"Tianjin Tianxing Kesheng Leather Products Co., Ltd.","No. 2, Jianshe Road, Chengguan Town, Baodi District, Tianjin City, 301800, Tianjin Shi",Apparel,39.11509,117.21615
CN,"Weixuan Weaving Co.,Ltd. of Fujian","Guan qiao, Longqiao, Anxi economic zone, Quanzhou, Fujian, Quanzhou, 362441, Fujian",Apparel,25.015295,118.095882
CN,Wellpower (Jiangxi) Sporting Goods Co.Ltd.,"Xinqu Avenue, Economic Development New Zone,, Xingguo County, Ganzhou City, 342400, Jiangxi",Apparel,26.316244,115.369262
CN,"WuYi ShunFeng Stainless Steel Products Co., Ltd.","No.2, WuJin Road, TongQin Ind. Zone,WuYi County, JinHua, 321200, Zhejiang",Apparel,28.86339,119.952
CN,XIAMEN MINGHO BROTHERS MFG CO.，LTD.,"XITANG VILLAGE,XINMIN TOWN,TONG’AN DISTRICT, Xiamen, 361100, Fujian",Apparel,24.71249,118.13534
CN,Xiamen Spark Sports Goods Co Ltd,"55-56 Siming Gharden, Industry Central Zone, Tongan, Xiamen, 361100, Fujian",Apparel,24.7774499,118.13819
CN,"YANGZHOU SUMEC CHANGJIANG GARMENT CO.,LTD","NO. 8 GUOSHUI,SHATOU TOWN, GUANGLING DISTRICT,YANGZHOU, YANGZHOU, 225000, ",Apparel,32.30914,119.53264
CN,"Yantai NE Apparel Co., Ltd","No. 26, Yantai Street, HaiYang Industrial Park, hai Yang  YanTai  ShanDong   China, Haiyang, 265100, Shandong",Apparel,36.74016,121.19152
CN,"Zhang Pu Da Ye Umbrella Co., Ltd.","HUANG CANG INDUSTRIAL ZONE, ZHANG PU COUNTY, Zhangzhou, N/A, Fujian",Apparel,24.1170999,117.61372
CN,"ZHE JIANG FEIFENG SPORTS GOODS CO.,LTD","LANTING ECONOMY EMPOLDER SECTION, Shaoxing, 312000, Zhejiang",Apparel,29.9966586,120.5647896
CN,Zhejiang Celebrity Finery Co Ltd,"No. 17 of Caiyun Road, Yinan Industrical Park, Yiwu, 322000, Zhejiang",Apparel,29.18435,120.04425
CN,Zhejiang DKCity Corporation,"No. 27, Longquan Rd., Huimin St, Zhejiang Province, Jiashan, 314100, Zhejiang",Apparel,30.86046,120.969
CN,"Zhejiang Dongyang DingDa Leather Co., Ltd.","Dingzhai Village,, Qianxiang Town,, Dongyang, 322124, Zhejiang",Apparel,29.03750999999999,120.3151
CN,Zhejiang Hepolilo Socks Industry Co. Ltd,"No. 382 Xiachuan Rd, Haining, 314400, Zhejiang",Apparel,30.54105,120.72133
CN,"ZIEBART APPAREL (DALIAN)TRADING CO.,LTD.","TANGLI VILLAGE HONGQI STREET , GANJINGZI DISTRICT DALIAN CHINA, Dalian, 116000, Liaoning",Apparel,38.92926,121.43829
CN,Zhejiang Meibang Textile Co Ltd,"No.8 The Fifth Xingye Road, Chengxi Economic Development Zone  Zhuj China 311800, CHENGXI ECONOMIC, DEVELOPMENT ZONE, 312000, ",Apparel,35.86166,104.195397
CN,ZHEJIANG TIANCHENG GARMENT CO. LTD.,"NANRI FENQU, GAOQIAO INDUSTRIAL ZONE, GAOQIAO TOWN, TONGXIANG CITY, ZHEJIANG PROVINCE, CHINA, Tongxiang, 314500, Zhejiang",Apparel,29.895643,121.468143
CN,"ZHONGSHAN JIN SHENG GARMENT CO., LTD","DI YI GONG YE QU ZHONG SHAN TAN ZHOU, Zhongshan, 528467, Guangdong",Apparel,22.274911,113.563955
DO,Universal Athletics,"Avenoda Maximo Gomez, Zona Franca La Ameria, San Cristobal, Zona Franca La Ameria, N/A, San Cristobal",Apparel,18.4180414,-70.1065849
EG,"El Helal Company for Knitting, Dyeing & Readymade ","PLOT 3/1 - MISR COMPANY INDUSTRIAL ZONE , BEHERA, EGYPT, Kafr El Dawar , 22638, Buhayrah",Apparel,31.13403569999999,30.133566
EG,Embee International Industries,"PUBLIC FREE ZONE, ISMAILIA, 41511, ",Apparel,30.5964923,32.2714587
SV,Chi Fung SA de CV,"Carretera Troncal Del Norte, KM 12, Ciudad Apopa, San Salvador, N/A, San Salvador",Apparel,13.7903228,-89.1756432
SV,"WESTTEX APPAREL, S.A. DE C.V.","ZONA FRANCA SAN BARTOLO CALLE CHAPARRASTIQUE POL K EDIFICIO No. 20, ILOPANGO, NA, San Salvador",Apparel,13.699185,-89.1216187
HT,Val d'Or Apparel Manufacturing Haiti S.A (aka Valdor),"Rue Pierre Paul Tabarre 27, Croix Des Bouquets, PORT-AU-PRINCE, HT6110, Ouest",Apparel,18.580522,-72.2678251
HN,Bay Island Sportswear,"Zip San Jose , Building 3-4 , 20-27 calle 2do Anillo Periferico , San Pedro Sula, 21103, Cortes",Apparel,15.4817795,-88.00654469999999
HN,Pinehurst Manufacturing GMBH,"Zoli St Andrews, Colonia Agua Prieta , Sector Rivera Hernandez, San Pedro Sula, Cortes, Honduras, San Pedro Sula, -504, Cortes",Apparel,15.4793285,-87.94328370000001
IN,Krishna Sports Industries,"S-10, NEAR DAINIK, SAVERA OFFICE, Jalandhar, 144004, Punjab",Apparel,31.3508253,75.5713523
IN,SSG Apparels - Unit II,"No. 34 Nethaji Apparel Park, EEtiveerampalayam, New Tirupur, 641666, Tamil Nadu",Apparel,11.207883,77.32611
ID,PT Eagle Glove Indonesia,"Bayen Village, Purwomartani, Kalasan, Sleman, Yogyakarta, 55571, Daerah Istimewa Yogyakarta",Apparel,-7.7532918,110.4627039
ID,PT Greentex Indonesia Utama,"Kawasan Berikat Nusantara, Jl. Sumatra Blok E No. 12A Cakung, Cilincing, Jakarta Utara, 14140, Daerah Khusus Ibukota Jakarta",Apparel,-6.1278865,106.9302739
ID,PT Leading Garment Industries,"JL. Mengger No.97 , Moh. Toha KM 5,6 Bandung , Bandung, 40256, Jawa Barat",Apparel,-6.965225600000001,107.6151792
ID,PT Yuni International ,"Kp. Menteng Dua RT.04/RW01., Desa Pasir Laja, Kecamatan Sukaraja, Kabupaten Bogor, Bogor, 16710, Jawa Barat",Apparel,-6.5495685,106.8259498
IT,CAFIERO SRL,"Via u. Bracalenti 20 Z.I. CESA, LIMANA, 32020, Veneto",Apparel,46.0967742,12.1563729
IT,Calzificio Anson,"Via Racale-Melissano 133, Racale, 73055, ",Apparel,39.9685484,18.1192187
IT,GENESI SRL,"Via Walter Tobagi, 37, Casaloldo/MN, 46040, Lombardia",Apparel,45.2639668,10.4755706
JP,"KANSAIDO CO, LTD","980-7 Jyunisho, Yabu, 667-0102, Hyogo",Apparel,35.3719887,134.7615836
JP,"Kokuyo Product Shiga Co.,Ltd.","312 Kamikano, Aisho-cho Echi-gun, 529-1203, Shiga",Apparel,35.1557202,136.2743742
JP,Molten Corp. Hiroshima,"1-5-8, Nakahiro-Cho, Nishi-Ku, Hiroshima, 7330012, ",Apparel,34.4039718,132.4430928
JP,Tabata Co Ltd Ibaraki Factory,"651-2 Industrial-park, Hitachi-Omiya, 319-2134 , Ibaraki",Apparel,36.5362607,140.3765759
JP,"Totsuya Echo Co.,ltd.","13-2 Sasame Kita-machi, Toda, 335-0033, Saitama",Apparel,35.8216377,139.6551411
KR,AUAPLUS,"353-4 SAMNAK DONG,SASANG-GU,BUSAN, KOREA, BUSAN, 617-825, Pusan-gwangyoksi",Apparel,35.1858459,128.9779578
RO,SC INDUSTRIA DE INCALTAMINTE [SOARA],"Str. Ion Vidu n.7, Buzias, 305100, Timis",Apparel,45.6459041,21.614884
KR,Juno Apparel(Factory),"16, Gyeyang-daero140beon-gil,,  Gyeyang-gu, Incheon, 21088, Inch'on-gwangyoksi",Apparel,37.5362027,126.7244043
MM,United Knitting (Myanmar) Co. Ltd,"Industrial Zone No. 3, No. 43 Hlain Tharyar Township, Yangon, 11401, Yangon",Apparel,16.850826,96.11559319999999
PK,AL AMIN EXPORTS,"WH-12, Sector 16-B, NORTH KARACHI INDUSTRIAL AREA, KARACHI, 75850, ",Apparel,24.9808663,67.0890086
PK,Challenge Apparels Limited,"Rachna Town 2, Satyana Road, Faisalabad, 38000, Punjab",Apparel,31.3928032,73.1173088
PK,Force Five (PVT) Ltd.,"14km Daska Road,, Sialkot, 51310, Punjab",Apparel,32.4682334,74.51459410000001
PK,Kampala Industries (Pvt) Ltd.,"Sade Pur Road, Rahim Pur Khitchian, Sialkot, 51310, Punjab",Apparel,32.4790651,74.4382887
PK,MASOOD TEXTILE MILLS LIMITED APPAREL DIV (GARMENT CITY),"Sahianwala Road, Khurrianwala, Faisalabad, 38000, Punjab",Apparel,31.5037837,73.2713932
PK,PENNA OVERSEAS CORPORATION,"12-KM, SIALKOT-DASKA ROAD, Sialkot, 51310, Punjab",Apparel,32.4682334,74.51459410000001
PK,Umar Garments,"Plot No.1-B/2 Sector-29, Korangi Industrial Area, KARACHI, 74900, Sindh",Apparel,24.8506468,67.1842818
PL,Aneks Polska Sp. z o.o.,"ul. Młynarska 5, Jaworzno, 43-600, Slaskie",Apparel,50.1934055,19.2574665
PL,Euro-pegaz Logistyka Sp. z.o.o.,"Centrum Logistyczne, ul. Loniewska 1, Osieczna, 64-113, Wielkopolskie",Apparel,51.89867169999999,16.6678304
PL,TOMADEX SC,"WARSZAWSKA 69A, ALEKSANDROW LODZKI, 95-070, Lodz",Apparel,51.8283058,19.3120906
PT,"Colep Portugal, SA","Rua Comendador Arlindo Soares Pinho no. 1977, Lordelo Vila Cha., Vale de Cambra, 3730-423, Aveiro",Apparel,40.8498756,-8.4065694
RU,Capella Ltd.,"606000, 5 km. Avtozavodski Shausse, bld. 1, Dzerzhinsk, 606000, ",Apparel,56.2409907,43.4621545
ES,"COTY SPAIN, S.L.U.","Polígono Industrial Congost, Avda. Sant Julià, 168 - 180, Granollers, 8403, Catalunya",Apparel,41.5856428,2.2735033
ES,CTC Externalización S.L.U.,"Carrer Carredada 2, Nau B, Martorelles - Barcelona, 8107, Barcelona",Apparel,41.5331211,2.2354544
ES,"IGEPAK, S.A.","Legarda Kalea No. 2, Usurbil, 20170, Euskal Autonomia Erkidegoa",Apparel,43.2721976,-2.0551082
ES,PREVAL S.A.,"Av. Castell de Barberá 43 - 45, Barbéra del Vallés, 8210, Barcelona",Apparel,41.5235958,2.1447943
LK,CKT Apparel (Pvt) Ltd.,"Yatiyana , Agalawatta, 12200, Western Province",Apparel,6.5422794,80.157504
LK,Hirdaramani Garments Katunayake (pvt) Ltd,"Ring Road 02, Export Processing Zone, Katunayake, Katunayake, 11450, Western",Apparel,7.170921000000001,79.8898816
TW,Chiad Hong Industry Co Ltd,"No.25 Lane 466,  Sec. 9, Xiangshang Rd., Wu-qi Dist., Taichung City, Taichung County, 43547, Taiwan",Apparel,24.2256345,120.5185007
TW,"Chuan Mei Glove Industries Co., Ltd.","No. 4-1 Tung Lin Road, Lin Hai Industrial Estate, Hsiao Kang, Kaohsiung, 81260, Kaohsiung",Apparel,22.6350591,120.3355193
TW,High Cedar Enterprise Co Ltd,"168-6 Hai Pin Road, Ching Shui, Taichung, 43651, Taiwan",Apparel,24.2671289,120.5734819
TW,"Hwa Meei Optical Co., Ltd. 2nd Factory","30, ShaLun, Zhong Sha Vil., AnDing Dist., Tainan, 74555, Taiwan",Apparel,23.090792,120.2334385
TW,Jou Young Industrial Co Ltd,"No 500, Sec 1, Sing Loa Road, Tien Jhong Town, Chang Hua Country, Tienjhong, 52046, ",Apparel,24.0517963,120.5161352
TW,Ming Feng Plastic Co Ltd,"No.2, Lane 292, Dalin Road,, Daya District, Taichung, 42847, Taichung County",Apparel,24.244798,120.6516171
TW,Pang mei sport Co. Ltd.,"No 368, Fudao Rd, Lukang Township, Changhua County, Taichung, 50562, Taichung",Apparel,24.0788009,120.4221362
TW,"Pinda Industry Co., Ltd.","No. 42, Ln. 461, Caofeng Rd, Xianxi Township, Changhua County, Changhua County, 50742, Taiwan",Apparel,24.1331612,120.4530456
TW,Tung-Yu Plastic Co. Ltd,"No. 86 Jen Tzn St, Ta Li Dist, Taichung City, 41275, Taichung County",Apparel,24.1477358,120.6736482
